Edad,Género,Tipo de deporte,IMC,Horas de entrenamiento por semana,Frecuencia cardíaca en reposo,Ingesta de calorías,Nivel de experiencia,Frecuencia de competencia,Indicador de establecimiento de objetivos,Puntuación de preparación estratégica,Puntuación de rendimiento,log_id
264.0,Masculino,Natación,21.582236109152287,29.753384235271326,66.20409240194066,2783.296575449418,Intermedio,20.751285909424283,Sí,75.46571294754419,100.33645516676918,102022
312.0,Masculino,Atletismo,27.05818158911742,17.1969046045647,53.494665162417256,3467.655741213603,Intermedio,14.476403427747188,No,45.76750532822557,75.47000090100059,90444
468.0,Masculino,Atletismo,21.83284874979308,30.364211139986203,60.30679541492107,2002.4506803208271,Intermedio,18.24147975379584,Sí,73.66403661595872,91.60243336287198,95804
312.0,Masculino,Ciclismo,21.69657138213988,8.375494642930276,81.0797912156344,4344.653968367032,Avanzado,18.18932181101613,Sí,62.9579596226105,95.07437725138556,160955
276.0,Femenino,Atletismo,23.91128528277136,15.426572041972884,55.22486895660741,,Avanzado,6.020953536680332,Sí,76.02961144688706,67.49177465280144,239725
312.0,F,Baloncesto,20.3339891429261,21.46359161137705,76.48452498086658,2952.598442060369,Principiante,21.238907675670845,Sí,60.4177790615557,93.80257197541702,93736
276.0,Femenino,Ciclismo,26.450684274720054,25.96984847525774,61.27772299380227,3320.6719053486454,Intermedio,4.10254060611297,Sí,53.88778123167464,98.22147732110692,201888
360.0,Masculino,Fútbol americano,22.15338319929621,14.119709274686915,49.3960056954605,2131.205707893904,Intermedio,11.225078809671713,Sí,84.15214984063233,52.48453262810333,23675
192.0,Femenino,Baloncesto,24.077667114342983,30.08613694335068,52.44683618768637,1917.7436825370617,Intermedio,-0.1049913721555485,Sí,85.66701705965545,88.89239822093865,98798
396.0,Femenino,Baloncesto,18.479102232934807,14.16338008926904,58.21486475967898,1906.6590989722908,Principiante,4.719683375778227,No,62.583105585370994,83.7144655065986,184358
456.0,Masculino,Tenis,,,73.28557914416838,4443.16664451669,Avanzado,21.35828497605708,Sí,47.877218203137126,91.29284580422632,31463
312.0,M,Baloncesto,23.5065823904132,5.956131539944886,86.02206580651627,3735.740032619612,Intermedio,7.726146478246532,Sí,91.44790847629557,58.05896270388564,56154
192.0,Masculino,Ciclismo,31.46580991734916,7.3267226763683455,50.60594980253169,1819.700933990872,Profesional,8.308935340010292,Sí,79.57028996241593,76.92813862603215,60406
468.0,Femenino,Fútbol americano,27.498522640005216,13.695390399714167,63.67336717822601,4378.413738172494,Avanzado,7.6314647217342495,Sí,40.31564503001167,82.45740036651462,21125
204.0,Masculino,Ciclismo,23.43375692804573,23.3774893559546,55.57216069927424,2051.53748646628,Profesional,16.370546201460712,No,54.86905620094086,95.49963253525942,181813
240.0,Masculino,Atletismo,25.302320980913823,21.07203962231963,84.35632626184676,3501.385487462843,Avanzado,1.7521732374623653,Sí,86.68306932790264,74.55204832991807,34231
396.0,Masculino,Fútbol americano,19.993889862575617,,85.75997328533259,3072.630929374392,Avanzado,0.1871217210142695,Sí,62.27901825364028,72.96825419441477,157039
444.0,Masculino,Natación,24.19308540779624,24.38750191509237,78.26987176430472,,Intermedio,19.603293437607057,Sí,69.97257427633355,86.76261647759677,83248
348.0,Masculino,Natación,17.652183443662757,16.325903214739107,60.93458454687752,2699.726547439914,Avanzado,5.126303257303916,No,63.58057565705051,82.69363443280358,240603
192.0,Femenino,Atletismo,20.64420818268272,10.314720057152536,76.7814785216415,3179.5521499663164,Avanzado,6.311993295536344,No,54.15814222258682,94.3096448052918,140992
480.0,Masculino,Tenis,22.148078927173163,21.44929786189015,56.62294515548468,2396.689107314591,Avanzado,14.075530179305138,No,75.64607350163858,59.04436570590851,75870
360.0,Femenino,Natación,23.68740542700359,10.656479074533364,87.44278645215488,3271.259449755184,Avanzado,12.875714224368943,Sí,64.28990359080728,72.22961066272849,40297
240.0,M,Baloncesto,23.80907089743296,19.07131792418998,77.8133860235348,2256.036729320361,Principiante,22.68630219923724,No,63.55839565689461,72.96500977231935,191005
432.0,Masculino,Fútbol americano,23.19671992429297,33.39832178144654,86.92903680172795,3490.897898840521,Avanzado,19.16466075704644,No,49.24641626596254,99.82496012493355,122433
336.0,Masculino,Baloncesto,23.445064056367247,27.14878130006044,68.07344495839679,3374.0925579151217,Principiante,6.20854417433532,No,60.66582479671808,68.38255178476459,161203
384.0,Masculino,Baloncesto,21.803010113027494,29.87372052999787,57.34395116234878,2768.645188323936,Principiante,4.253759622528126,Sí,94.41940984004388,71.34596944732913,28299
288.0,Masculino,Fútbol americano,17.922473460886142,17.67034696379841,84.9697526716027,2605.107219263124,Principiante,-0.5530026405389087,Sí,73.6010944911863,85.24797571447077,9772
204.0,Femenino,Natación,22.18783249196484,10.373170849666398,69.97416122983569,1837.393082380007,Intermedio,2.8721689261551395,No,60.37000665226444,89.97529757581499,238255
480.0,Masculino,Natación,21.353403496335243,10.868693328940816,69.69061332987889,3808.289525521453,Principiante,17.993399334683584,Sí,52.62485226075583,73.07456661613098,87911
228.0,Masculino,Ciclismo,26.07723116874767,28.817955330075087,58.03320128105152,4047.70175078488,Principiante,22.62814768715215,Sí,51.45921464512784,75.5748077791292,32065
408.0,Femenino,Fútbol americano,22.08324307436367,18.31644777151492,57.83405283602514,4463.075843863899,Avanzado,17.016830385149724,No,75.89581525323864,93.09838129834348,192927
,Masculino,Ciclismo,22.760787049106373,4.881337712864882,69.7384813534748,3109.380470379204,Avanzado,1.2241927143190598,No,85.8409703981983,62.78949277881596,144952
336.0,Masculino,Baloncesto,25.13610146502084,4.553408376438529,73.57058780498383,2928.9741606021094,Principiante,11.337550980295378,No,71.25925126863417,59.85698166805688,192315
324.0,Masculino,Fútbol americano,24.937635841243925,30.37743342586498,71.14103382594466,3023.825744652561,Intermedio,17.723428198268078,Sí,60.74293967136697,101.12976776540908,203871
204.0,Masculino,Tenis,24.51015069517988,15.73438354227111,85.8957528298732,1950.577460873228,Principiante,16.974149854145267,Sí,47.61021568698735,69.09962052898797,111558
240.0,M,Tenis,21.621236714534287,17.16141805827704,61.04983035112067,2877.23734348415,Avanzado,6.002079318450988,No,49.58659431464597,99.21279592135912,92694
276.0,Femenino,Ciclismo,22.88282866213583,26.31320257302691,74.47165516213572,4055.310123894048,Avanzado,11.042370144629116,Sí,61.56151059513127,100.04195725232908,246078
252.0,Masculino,Fútbol americano,26.810407170751205,40.51787793052879,79.05823147569929,4002.7302095143314,Profesional,17.335969232345818,,77.7158765281059,99.79876463094004,63907
444.0,Femenino,Natación,25.81003608516216,18.95449537049693,58.2687978706877,2845.227029561905,Principiante,8.134594130142226,Sí,44.76136655889854,95.03919809590283,74683
252.0,Masculino,Ciclismo,24.06063399543695,28.17373000299406,62.77049073209258,4229.654139883521,Principiante,13.900722750287729,Sí,76.69673066449978,81.91684509528328,154398
468.0,Masculino,Natación,22.325069055951307,18.047141352136588,87.565301473117,2094.128218804575,Avanzado,3.1250736068669087,No,73.3749343313466,73.39980842991065,13711
348.0,Masculino,Atletismo,17.136160691022,32.89901387755849,75.71819227274653,2169.260645673056,Intermedio,0.0107953789679141,Sí,55.82582282885997,90.87029633264471,187037
444.0,Masculino,Atletismo,20.34213416044837,21.27602733433956,71.50551604530699,4507.304173961043,Avanzado,7.901721031529703,Sí,75.20641275229387,84.58895496036791,119469
252.0,Masculino,Tenis,19.39353341685492,31.26881265058261,88.70466651331684,4373.713969870777,Profesional,24.4245443881903,Sí,84.32046149497201,83.68207303553152,66904
240.0,Femenino,Natación,16.730199085616153,19.373641370660064,81.93353790051603,3852.5448455520254,Intermedio,10.145572326885832,No,57.8669400389552,79.82809382834321,91177
252.0,Masculino,Tenis,19.99659742856069,17.87156669730854,48.644318453257895,2675.362565512354,Avanzado,23.122366071690216,Sí,38.16609143566012,86.6571446621139,97189
240.0,Masculino,Baloncesto,23.424248179081022,16.827257447725906,87.82405304216677,3677.686852453755,Profesional,1.1609045705480925,No,54.34916234546717,69.92638057289336,65414
372.0,Masculino,Fútbol americano,20.92087286907098,7.850783119495851,56.37967158851204,2718.487784048582,Avanzado,21.820216254921167,Sí,93.89223728832452,98.51030436520551,98006
408.0,Masculino,Tenis,22.140383784540585,14.473274316505607,64.0042698093202,2791.0890381815,Intermedio,6.571017124611854,Sí,35.23112686030931,78.01326761379892,207518
468.0,Masculino,Ciclismo,19.61514027633616,13.653419840488873,70.2489688013744,3970.354738032167,Intermedio,9.499348992036223,Sí,54.09849722276287,78.58886302556223,44653
372.0,Masculino,Natación,17.440600891834833,29.28898067856528,69.5052910636724,3252.9755987102835,Avanzado,10.911905932828027,No,68.08408371403712,91.79222905706226,203231
360.0,Femenino,Baloncesto,18.578965832153177,17.080786898210565,87.47358861023064,3024.806231060822,Profesional,11.41224072581158,No,77.01053718731212,85.12884038102762,119915
360.0,Masculino,Fútbol americano,21.98569127729593,19.711914321332173,61.465427220675615,2677.7602166130428,Principiante,2.5915058814272367,No,65.95816468396795,83.28424897472766,157643
420.0,Masculino,Atletismo,22.82558611506342,31.20819066342824,48.71052864130687,4382.138223148434,Avanzado,-0.0082224015861257,No,75.42128295563731,79.1666297191596,124295
348.0,Masculino,Ciclismo,25.01175630403968,23.1908421169278,50.63221935833051,3863.506185338809,Intermedio,18.32381104135225,Sí,59.41421372862349,73.5551374598957,134076
300.0,Femenino,Atletismo,29.78779004908436,32.501578537569195,70.73348445231557,3108.823563552014,Intermedio,16.19569006243815,No,67.17234378208326,85.20846334339186,95232
324.0,Femenino,Natación,22.963947776440428,9.632771741331862,87.71332830167022,3891.3674883495073,Principiante,11.955895083777262,Sí,71.64694370181743,82.83757953163902,171223
360.0,Femenino,Tenis,27.06284054686205,31.829400480833705,,3904.175395023633,Intermedio,24.03140594678613,No,84.02531749072185,96.32732432597156,62511
396.0,Femenino,Tenis,21.66704710579909,29.416350987070874,78.84174916696222,3925.438438435924,Intermedio,16.62802429942619,No,81.72041247130498,72.01177142086489,173986
216.0,Masculino,Natación,21.16543316343284,31.23005677126028,80.92818702840418,1922.922033788555,Intermedio,1.1190534948979574,No,63.01262170037094,99.24561938867198,204205
204.0,Femenino,Atletismo,23.516782208824463,25.44282487182952,75.21593036363254,4109.404018264491,Profesional,20.149400785879084,No,50.54103095293771,93.01248731571168,22040
204.0,F,Natación,20.32177383827024,22.45617639006035,44.3301661580878,3788.2278572285,Profesional,9.181217716258717,No,84.55325370246281,99.59728132988506,149787
408.0,Femenino,Baloncesto,25.14224751970988,24.721929163535524,73.57190974588693,1934.4438156241208,Intermedio,21.544394878474392,Sí,46.58441380455101,67.55978030863352,245255
384.0,Femenino,Fútbol americano,21.0633757856434,18.692415258721404,66.95846065496946,2031.4604216610887,Avanzado,12.48770347898804,Sí,47.66892947283466,86.64160878774807,212526
312.0,Masculino,Baloncesto,23.5747784645689,23.208824936335915,80.49308825687845,1878.5633019870804,Profesional,12.08826718538599,No,50.55603394264172,99.74061564598657,7651
264.0,Masculino,Atletismo,22.371447604219576,31.73178466956604,44.83035854517212,3660.6920865541233,Profesional,10.01703876401982,Sí,78.05026563054433,100.17632253847772,138924
372.0,Femenino,Natación,22.301905811161287,19.197241188491727,59.17870729258143,4369.745111835615,Principiante,7.489063122355978,No,68.41068217508433,91.10817353252912,114011
240.0,Masculino,Fútbol americano,23.591271109329693,5.677056246015124,82.4965752257503,2593.6762338052736,Intermedio,18.338187158874884,Sí,78.88228723249408,65.79157586104097,205544
408.0,Masculino,Ciclismo,20.62553447032835,12.526288582884256,53.13077837718844,2452.3487361689945,Intermedio,11.707460251326602,No,77.5788016492596,63.587987154407365,156049
384.0,Masculino,Fútbol americano,19.551832557080367,6.463001320820089,78.60955910673118,2339.41615347822,Intermedio,0.1360753456581998,No,84.63975352465197,53.04103178464542,3261
228.0,Femenino,Atletismo,23.698384099244507,16.95316532292403,74.92469732393391,2683.5140035337204,Principiante,11.356820639886338,Sí,89.38787237718512,92.82125095527424,205635
192.0,Femenino,Tenis,23.87518273104456,18.2145781758721,80.62171794094215,3391.1702947264,Principiante,9.769964727940732,Sí,75.87600615363974,61.15557220021893,171943
408.0,Masculino,Atletismo,23.80892591131309,29.40171326616491,60.68753548191597,2557.647843134493,Avanzado,2.789582438748646,No,28.8541449944953,100.0457993453898,196058
360.0,Masculino,,22.91530118390865,22.737526190207728,80.63209417337163,3022.008839912666,Intermedio,20.486674745719824,Sí,85.6682243104185,82.87146649418264,233129
408.0,Femenino,Fútbol americano,20.24648238654496,31.778465678133696,77.84307180697797,4179.592439452298,Intermedio,2.610872932710632,No,58.5025185492423,95.82115472773084,86153
468.0,Masculino,Fútbol americano,18.858977786916125,10.424500677131958,78.22855217174627,3371.9209507151177,Avanzado,0.2176582129307652,Sí,98.74795619540116,81.56850466077263,24315
192.0,Femenino,Baloncesto,21.988569241509943,20.43981439064316,46.150848599787565,3925.8988330140864,Profesional,9.72540925619131,No,46.625117917412894,72.59340477732033,84146
456.0,Masculino,Ciclismo,22.32892896086413,8.23848606299361,62.870436789233786,4186.369802767885,Principiante,19.37371024629408,No,50.62877716977816,67.51265095321577,197614
216.0,Masculino,Tenis,23.44140726081758,22.88515891783303,83.00387349731008,4209.584273313208,,1.503739874934001,Sí,84.79475430479285,77.43245882233377,242197
360.0,Femenino,Atletismo,21.016378755027468,11.749520204770594,53.719686744932,2918.642646733726,Profesional,21.965928064935017,No,56.115681205684325,99.86213204489933,59702
336.0,Masculino,Ciclismo,23.209869004266668,33.94188992628664,52.85346644807652,2513.518950900381,Principiante,1.0981475762662716,No,77.59814335609256,76.21652953464786,150591
420.0,Masculino,Ciclismo,24.7259885260236,21.521716485725022,61.916167831994166,3515.434148256082,Profesional,21.870033461804333,Sí,56.34621381779351,98.04227323808252,10407
288.0,Masculino,Fútbol americano,26.706880603763704,32.127809074545176,61.59250963246148,1913.871752736943,Profesional,9.107555003888082,No,60.64307007198574,100.86339019431118,20105
480.0,Masculino,Tenis,25.859669921442457,15.458890827393596,57.43268875597703,2879.7472205133367,Profesional,16.615622735389252,Sí,40.43739115488483,99.30769239645991,88152
432.0,Femenino,Natación,23.4814481937791,5.378941078546993,60.80887843208552,2015.9846413329176,Intermedio,10.733403134311583,Sí,79.39824100600191,70.88160069918678,25031
456.0,Masculino,Natación,18.76110831402409,34.22692347736657,85.71386136635026,2390.3814848291545,Profesional,10.36267002968834,Sí,39.29426797074987,92.02206582365316,121026
252.0,Masculino,Fútbol americano,16.95967696310226,10.69383041700602,71.24468427833314,4169.037753222325,Intermedio,17.07595912131259,Sí,44.29816671293689,85.78274587412227,98860
372.0,Masculino,Tenis,29.89028896691182,22.941430686175284,46.314311961882446,2108.806829013404,Intermedio,3.781050125961896,No,74.80555525564144,85.41058827095979,244756
192.0,Femenino,Natación,24.19748596619224,15.365750607798834,55.08252259969747,4322.781949109429,Avanzado,1.3891649490026865,Sí,59.86118879896627,88.28480054052017,152106
288.0,Femenino,Atletismo,18.24149892707655,,82.33258522017526,2871.7755889943824,Profesional,15.482968461843624,Sí,48.46709313289816,76.35530987631068,205527
372.0,Femenino,Fútbol americano,24.705911298641496,10.965123808660534,60.17621603787773,1796.1839615987103,Principiante,17.352871027538015,Sí,68.02120265078277,63.053685289139885,241757
372.0,Femenino,Baloncesto,26.305957386958628,33.325075759007014,68.43895699375987,1809.7736182828712,Intermedio,22.08937581502453,No,46.57107418138417,90.00328770998989,28814
336.0,Femenino,Tenis,18.249321454148088,8.001421391344543,63.22623137809258,2736.667998817903,Profesional,11.065921209644715,Sí,64.72010333637775,84.96433073534192,202584
204.0,Masculino,Ciclismo,24.799647244743497,17.063765002398675,55.63586755407995,1837.3893618041952,Avanzado,9.156073568219492,No,87.52536931045904,89.23440947178182,204292
360.0,Masculino,Tenis,25.01166824395897,28.69552848201617,51.80832041730307,1932.8555951993665,Profesional,-0.1487176665471869,No,76.06559527398021,99.24939653384313,178130
456.0,Masculino,Baloncesto,18.238607771040403,21.116830851545505,59.60172611011093,3798.7370039876646,Principiante,23.67961232954104,No,56.49142286233835,91.7052673229263,33441
480.0,Masculino,Atletismo,28.35486542835976,17.881814482502428,46.00934753217232,3529.900695171538,Avanzado,19.93779781619588,No,68.51402560569502,88.78644568604568,126315
420.0,Femenino,Tenis,27.20563048438134,33.59311993611291,67.75860253032202,2801.111351926848,Principiante,5.57389342724503,Sí,47.59299372827317,61.97283098930612,65976
324.0,Masculino,Tenis,19.045917228675,68.99059827847289,111.16986459994638,6955.287486083948,Principiante,9.055459586944552,No,94.60055890667388,85.11569387101035,247809
444.0,Femenino,Fútbol americano,21.40478963091493,32.80636524659024,55.274506203199365,2370.937261721266,Intermedio,5.092743378397844,Sí,93.03166511699392,79.88008537586869,144123
240.0,Masculino,Fútbol americano,21.670742207996994,9.560878296344598,73.74327231998497,4356.219015212738,Principiante,5.971046906131173,No,93.2973452078454,64.40696171538887,205753
444.0,Masculino,Fútbol americano,23.468410168604525,42.13800340615306,82.58719159047303,4139.592585973026,Principiante,16.60176167959509,Sí,72.52344756596872,95.27673189056064,206751
408.0,Masculino,Natación,23.01701191587289,27.305833843822857,71.90280572131411,2720.9624906405866,Avanzado,8.219903883763353,Sí,44.45946061372256,98.07287168809724,226302
312.0,Masculino,Atletismo,22.354883611949365,12.15268398206454,61.336642281453656,3784.886696953925,Principiante,11.83159013198854,No,46.69156056994899,96.28179441990684,113358
408.0,Femenino,Atletismo,34.98113187249356,28.705090018448328,46.99932049689563,2750.530687488257,Avanzado,21.593026446566,No,95.3259313485934,65.07107061709003,93656
468.0,Masculino,Tenis,23.284551716706545,24.471013093388983,60.53851926751864,3564.344256593949,Avanzado,17.24784734249729,Sí,65.76863219101658,86.4414036658529,20558
192.0,Masculino,Baloncesto,20.230392132545184,23.183262105039947,61.88701345511031,2234.99280881629,Principiante,8.243602104231593,No,58.86750351015471,65.85216658251946,60500
216.0,Femenino,Natación,25.86721743982253,32.536061239588136,51.54264761252306,4543.834914124017,Avanzado,18.79003556090184,Sí,58.52830843678196,81.32238604415372,93892
420.0,Masculino,Fútbol americano,19.45381558169309,20.99663088758023,59.46908643900272,4174.865557852806,Avanzado,1.9117099160081308,No,80.45144562349883,64.83779118394605,202123
312.0,Masculino,Tenis,27.05099734805819,14.483861340975412,88.03970884133389,1869.203061496808,Intermedio,23.03731748852669,Sí,64.3153359733014,97.97188102959454,123563
276.0,Femenino,Baloncesto,23.65635410757729,22.63903999563497,86.1269250952529,4147.863407857061,Intermedio,21.9908102576114,Sí,68.61587640119849,75.6456142734096,208098
288.0,Masculino,Tenis,18.04767593788533,14.671309721913602,53.77564890598109,2570.04678589236,Intermedio,16.9699504631602,Sí,57.97832700284832,63.87825960906712,237200
420.0,Masculino,Baloncesto,22.69654454073132,34.079392091673384,87.52213449070624,1985.422294039216,Principiante,12.656112894672711,Sí,41.59549802353696,88.54089034369166,123256
456.0,Masculino,Atletismo,25.74842018942116,19.3866917988534,55.76731027594068,3718.6620891624434,Avanzado,-0.3114989447623679,Sí,61.97136110865047,84.16753633187315,21739
408.0,Masculino,Baloncesto,23.067709511819857,19.80085371559601,59.9800261757724,3653.8853864593366,Intermedio,3.127803925556087,Sí,72.83437451274602,100.122034503934,247740
204.0,Masculino,Fútbol americano,19.7417437701615,16.037637407559316,86.47189846437547,4121.364144058528,Avanzado,23.320355661240555,Sí,46.28105502613142,78.20672442594521,108435
396.0,Masculino,Natación,21.303798289664005,24.898964439991403,83.3707814208005,2404.9737879889776,Intermedio,23.594461188669065,No,51.57891409539018,66.56174854040349,69328
312.0,Masculino,Fútbol americano,24.30820399507146,26.888794295362,44.95109950661229,1899.570086506103,Intermedio,3.032212006887553,Sí,64.81714814374591,89.21229160961542,189496
408.0,Masculino,Fútbol americano,24.86832551179364,16.515092823530573,53.29340037971375,3104.877762994025,Profesional,16.35845995925692,Sí,63.03682637800334,89.96811036502623,90653
432.0,Masculino,Atletismo,23.01954314926581,12.73674193276598,69.19489908940018,3727.144588188959,Avanzado,0.7362454923758132,No,45.3570771816328,84.4654642200656,127438
468.0,Masculino,Natación,18.750642994059856,31.28890211294055,63.55291720276486,2127.0452957421903,Principiante,8.236485369645921,Sí,81.03888720700982,95.1054404905294,235912
432.0,M,Fútbol americano,25.52367770679695,6.009497857422787,89.53013607250708,3424.72698445086,Avanzado,2.1646822060001925,Sí,76.41220778666012,73.32650742313737,159256
324.0,Masculino,Atletismo,24.707701750700632,26.194543740105395,67.33382426407844,2992.4621733750632,Avanzado,-0.5816501763949209,Sí,59.562999093266505,82.2374504108221,190232
264.0,F,Baloncesto,28.853042667454005,22.843383679145138,75.95801107586873,2265.766662583813,Intermedio,19.351300992951927,No,86.98313873714768,87.03269681198434,113510
300.0,Femenino,Ciclismo,24.673193355140487,28.626836952846293,53.43850122165961,4064.049778069554,Intermedio,1.9940271058398145,No,75.17892636090978,78.07986592559043,169496
216.0,Masculino,Atletismo,24.26071626919704,23.07062203754828,83.56451211584054,3032.54490836312,Avanzado,13.050768479529038,Sí,69.52921555896351,97.10707461264197,103591
372.0,Femenino,Natación,16.46652415809339,21.56764278712687,85.93269202829481,2369.539793587822,Intermedio,19.724596475262608,No,59.725052748090285,97.59671431932608,102647
372.0,Masculino,Atletismo,16.922988945995513,17.195815949206963,75.05937174681483,3402.643126579328,Principiante,9.02521799908473,No,65.03984180276879,40.64881183085566,141439
204.0,Masculino,Atletismo,20.91656593298197,5.9553314045098205,88.4777407467166,2295.567151399567,Principiante,21.41248378201338,Sí,35.17260200116163,97.5341268332636,233171
312.0,Femenino,Ciclismo,23.80181223910123,27.68287289486679,85.17328074930174,3163.197101222977,Intermedio,13.784676678075154,Sí,56.99174346400251,72.95043896901761,216000
384.0,,Baloncesto,22.70266789568188,18.70473012136719,75.586798686255,2483.581160686195,Avanzado,0.4973597553209806,Sí,86.37238037504392,99.62266515085636,120048
444.0,Masculino,Ciclismo,25.43589180550702,32.39735483943286,69.86905230366604,3764.831311952104,Avanzado,12.612916298408804,Sí,57.91762385119189,100.22918312729183,85107
240.0,Femenino,Ciclismo,23.494540632429185,23.29484458011129,63.10165021805835,4106.59249030208,Avanzado,11.795152316327384,No,,92.43865808515145,186629
240.0,Masculino,Ciclismo,19.86989714770289,24.92567317695212,50.4689360867048,3528.648209258376,Profesional,7.422574263256412,No,63.4382862191443,78.23481354537897,184034
396.0,Masculino,Natación,24.62486591797809,20.00970032441856,67.5732016794323,3063.8867708496014,Intermedio,3.2171062328777817,Sí,86.40577918785056,85.93130880750448,168008
396.0,Femenino,Atletismo,23.325980696413183,20.08323860554,83.12178175949585,3033.477185593303,Intermedio,3.331401404077778,No,70.15643534537298,88.36473856906338,141339
312.0,Femenino,Atletismo,23.287008197865607,17.438765955530044,73.86877027094529,2176.2518714175267,Profesional,7.54690500997504,No,96.82223138754073,98.67602019462832,27499
408.0,Masculino,Tenis,25.92670066756564,17.667466749565243,48.35598739900608,,Intermedio,17.34031566860787,Sí,59.92201563094661,65.03980640585053,245454
372.0,Femenino,Ciclismo,25.90924049240476,14.45370594083728,70.95063960007523,2657.245718029459,Profesional,8.117222198921343,Sí,65.11633919833362,100.60695753239172,195523
444.0,Masculino,Atletismo,23.665012037065704,32.54518459868148,67.96015567791318,4298.196019655565,Intermedio,11.227589787405028,Sí,87.528852061548,84.67486790849797,170630
444.0,,Fútbol americano,26.491165274194174,7.986255170087084,47.3476252866021,2233.553010232501,Intermedio,14.9300062673828,Sí,71.35674811696055,89.74736713769725,244576
300.0,M,Natación,20.92773978210711,24.57657062382968,72.78416265707526,3902.99430324068,Avanzado,8.7523678475471,No,69.22280698134392,98.027623576264,235469
216.0,Masculino,Natación,24.76190995616669,24.820411826136024,88.94904041029567,2611.524364049409,Avanzado,2.130398566771412,Sí,59.38208299811637,65.82747489281846,152698
348.0,Masculino,Fútbol americano,21.557839880976843,29.274645282294223,82.82766231908886,4432.134104540431,Principiante,10.021699367268766,No,59.61513179225911,63.64281472012747,144299
264.0,Masculino,Fútbol americano,17.651333488181873,19.952336691461745,104.60109967357516,7225.519216442274,Avanzado,19.815774779752903,Sí,44.400122082871306,86.52528882753951,168615
204.0,Femenino,Ciclismo,23.511983987771483,24.150174782968868,67.6547661838963,2584.413994757526,Avanzado,7.35315631124761,Sí,81.44747791957326,85.33538318404227,2836
204.0,Masculino,Ciclismo,21.891109754488124,15.897982120197556,85.0838540412555,3679.951348291044,Avanzado,0.3877204879867913,No,68.68488853323122,96.1862431009653,3699
384.0,Masculino,Baloncesto,25.41665966825341,19.72982093733052,54.88947023083421,4316.676457620469,Intermedio,20.88321795029205,No,89.34543774942505,85.14945107556291,14218
204.0,Femenino,Natación,21.904703104539767,19.49250180043583,84.15920156268301,3124.6689134863323,Principiante,0.7092652793764648,Sí,52.60839348821883,99.34033445413245,162081
360.0,Masculino,Tenis,27.497311676166763,6.569548428253127,44.66750600172233,2821.857767439675,Avanzado,10.209140008869282,Sí,65.58662526859092,72.33204046098177,186474
276.0,Masculino,Baloncesto,20.98741413719451,33.85318710096041,74.666727772179,3637.5317409614368,Avanzado,5.4844097986974845,Sí,49.63268883787535,56.83855296631524,36288
468.0,Masculino,Atletismo,20.126325164228817,11.821601684246332,60.93144995032954,2922.747524284857,Intermedio,9.845899160673792,No,67.09178548423527,70.72803291923789,42104
336.0,Masculino,Fútbol americano,19.30621362540286,9.552486304080723,84.53944581430989,2408.1813941337687,Avanzado,7.294161072994695,Sí,75.9018499040841,78.70121322162805,172180
384.0,Masculino,Ciclismo,23.62141016544788,7.924256521666185,84.05123149825687,2666.4413526574863,Avanzado,24.616177757405858,Sí,91.0248287685808,85.77520001386586,129371
348.0,Masculino,Natación,24.246104570332264,12.251517907970992,71.93524746729668,2811.5347655900755,Avanzado,3.169077646575902,Sí,55.32121310902753,65.81137534520408,166859
300.0,Femenino,Atletismo,25.395901958491045,25.900642217120268,64.59004730685449,3589.321131037425,Intermedio,17.822542061582052,Sí,43.22386027560176,78.05365321859885,146366
348.0,Masculino,Tenis,23.404442493454503,9.320313703696106,74.54094399349309,2867.022142055451,Profesional,16.502714013154765,No,55.03638886904647,80.30609759563734,118836
420.0,Femenino,Ciclismo,21.238202736412784,11.914440389736418,85.02204444590959,2515.337638845165,Intermedio,1.3479564468642904,No,58.22447283058151,79.16591266994021,181062
216.0,Masculino,Natación,21.23752462564692,18.960408696906303,49.8251371361286,4511.00684990693,Intermedio,13.748817811099537,Sí,59.36037561754629,89.12248312475879,87952
348.0,Masculino,Natación,26.04272955131861,7.231023612883336,85.13083029240909,2750.741472880247,Profesional,12.312786813963635,Sí,75.40850932548997,82.4433429994343,128641
360.0,Femenino,Atletismo,23.385730014898087,17.34195750405469,55.83698469692168,3289.08672416076,Intermedio,21.677428889881256,Sí,53.2696121706842,78.87918490214778,48218
216.0,Femenino,Atletismo,17.818184038747454,15.563825674671484,61.14178924297759,2708.693765739124,Avanzado,13.627587357453296,No,62.87004507364404,64.82191765943423,12941
264.0,Masculino,Fútbol americano,22.678050153977225,8.514487967745875,68.81878429006684,4086.6110505485294,Intermedio,4.203469590677773,Sí,70.6872646284889,71.99911768034741,130364
312.0,Femenino,,26.910260190038446,61.22302039392439,108.70583763845148,4941.875419545726,Avanzado,12.952559626769547,Sí,67.81145856918607,97.00537503891536,163896
336.0,Masculino,Fútbol americano,23.69952627254498,8.251457801060516,80.91570146045511,4294.4172252171575,Intermedio,14.782760669220194,No,75.45378010166212,99.21704760062268,95640
324.0,Masculino,Atletismo,21.44230647593908,29.8006213113676,70.55701808542959,3637.15904625139,Principiante,23.058818007346268,Sí,38.79587496423444,92.50961393092028,248947
384.0,Masculino,Natación,24.35899330416669,29.42218121180841,50.939297934941415,3077.1718387646724,Profesional,20.929119834645448,No,68.05107490540576,101.1955160932966,26034
